index,date,hour,minute_bin,wspd_mps_2d,wspd_mph_2d,wdr_cos_2d,wdr_sin_2d,temp_C_2d,temp_F_2d,wdr_2d,wspd_mps_3d,wspd_mph_3d,wdr_cos_3d,wdr_sin_3d,welv,temp_C_3d,temp_F_3d,wdr_3d,wspd_mps_diff,wspd_mph_diff,wdr_diff,temp_C_diff,temp_F_diff,wdr_3d_by10,wspd_mps_3d_by1,wspd_mph_3d_by1,temp_F_3d_by1,wdr_3d_corr
383,2024-02-14,21,"[15, 30)",1.5597512645069858,3.4890699936262575,0.1408614494937828,-0.9752605273968336,-8.390777777777778,16.8966,278.2186616410902,2.010432854444164,4.497217669420328,0.25406566574739714,-0.9597378754974754,-1.5446666666666669,-8.326166666666667,17.012900000000002,284.82745097182925,-0.45068158993717833,-1.0081476757940706,-6.608789330739057,-0.06461111111111073,-0.11630000000000251,280.0,2.0,4.0,17.0,284.82745097182925
384,2024-02-14,21,"[30, 45)",1.3541457474918763,3.029142788394478,0.4632472892063637,-0.8744158911880042,-8.800670391061454,16.158793296089385,297.9137090582905,1.5156631710455164,3.3904475738385575,0.5655318152254297,-0.811807040171161,1.719111111111111,-9.016833333333333,15.769699999999998,304.8623536844159,-0.16151742355364007,-0.3613047854440796,-6.948644626125372,0.21616294227187893,0.3890932960893867,300.0,2.0,3.0,16.0,304.8623536844159
385,2024-02-14,21,"[45, 60)",1.6522690599647152,3.69602675099747,0.32803712643827265,-0.9283814853852527,-8.692666666666668,16.3532,289.46050631613434,1.9408318896627845,4.34152448726227,0.4280591818335584,-0.8878742860639394,-0.013166666666666662,-8.426777777777778,16.8318,295.739500758444,-0.28856282969806935,-0.6454977362648004,-6.278994442309681,-0.26588888888888995,-0.47860000000000014,300.0,2.0,4.0,17.0,295.739500758444
386,2024-02-14,22,"[0, 15)",1.4976888163527586,3.35024002085214,0.07863030218995096,-0.9793742296792664,-8.165524861878453,17.302055248618785,274.5902185501269,1.668122675879617,3.7314903385821507,0.25191017461756143,-0.9532201771014932,0.30438888888888893,-7.836833333333334,17.8937,284.8032890560033,-0.1704338595268584,-0.38125031773001083,-10.213070505876374,-0.32869152854511885,-0.5916447513812138,280.0,2.0,4.0,18.0,284.8032890560033
387,2024-02-14,22,"[15, 30)",1.4984506663660906,3.351944233620962,0.09284069774178925,-0.9760177325826972,-8.114,17.3948,275.4337364330081,1.7811615298600556,3.984351472605153,0.23865115607201753,-0.953000293865452,-1.3279999999999998,-7.908722222222222,17.7643,284.0589364442252,-0.282710863493965,-0.6324072389841908,-8.625200011217089,-0.20527777777777878,-0.3694999999999986,280.0,2.0,4.0,18.0,284.0589364442252
388,2024-02-14,22,"[30, 45)",2.035542672130252,4.553386824995045,-0.08676292996497774,-0.9902673943402149,-7.815666666666666,17.931800000000003,264.992779068295,2.307505089245029,5.161750434335776,0.034288987633888254,-0.9959223445071246,-3.458111111111111,-7.5071666666666665,18.487099999999998,271.97187919800183,-0.2719624171147772,-0.6083636093407305,-6.979100129706808,-0.30849999999999955,-0.5552999999999955,270.0,2.0,5.0,18.0,271.97187919800183
389,2024-02-14,22,"[45, 60)",2.0871178157069696,4.668757326667548,-0.08216669102279082,-0.9903464951877786,-7.8,17.96,265.25716829735103,2.4204644380438,5.414433720037698,0.05389646194505549,-0.9952190088518515,-3.9941111111111116,-7.556222222222222,18.3988,273.0998465674374,-0.3333466223368302,-0.7456763933701493,-7.842678270086367,-0.24377777777777787,-0.4388000000000005,270.0,2.0,5.0,18.0,273.0998465674374
390,2024-02-14,23,"[0, 15)",1.9724765607337462,4.4123117177677456,0.030554362793801887,-0.988768560122724,-7.865027932960893,17.842949720670394,271.76995830662725,2.3364313896740736,5.226456832817522,0.12430368573302517,-0.9852447987972411,-2.9563888888888887,-7.720833333333333,18.1025,277.19074534568335,-0.3639548289403274,-0.8141451150497767,-5.420787039056108,-0.14419459962755976,-0.2595502793296056,280.0,2.0,5.0,18.0,277.19074534568335
391,2024-02-14,23,"[15, 30)",2.2280361244627236,4.9839831282556455,0.005774233379805522,-0.9919886869283853,-8.381777777777778,16.9128,270.333507297483,2.641248259680535,5.908313882009777,0.10978452484383533,-0.9882029900827731,-3.7384444444444442,-8.355,16.961,276.33928641259996,-0.4132121352178113,-0.9243307537541314,-6.0057791151169795,-0.026777777777777345,-0.0481999999999978,280.0,3.0,6.0,17.0,276.33928641259996
392,2024-02-14,23,"[30, 45)",2.3825762779238575,5.329680179138994,-0.058459406946956345,-0.991136219023168,-8.708508287292817,16.324685082872932,266.6244789090312,2.8535111498175367,6.383133231472841,0.05328838486341044,-0.9946186427552102,-3.9082777777777777,-8.483333333333333,16.73,273.0667866803215,-0.4709348718936792,-1.0534530523338468,-6.442307771290302,-0.22517495395948472,-0.40531491712706824,270.0,3.0,6.0,17.0,273.0667866803215
